username,total_stars,avg_stars_per_repo,max_repo_stars,total_forks,avg_forks_per_repo,max_repo_forks,active_repos,total_repositories_found,active_repo_ratio
AbrahamSantiago,1,0.0625,1,0,0.0,0,0,16,0.0
Nicolas-Bueno,5,0.125,1,1,0.025,1,3,40,0.075
Ghazaleh-J,0,0.0,0,0,0.0,0,0,20,0.0
zangadoprojets,295,295.0,295,56,56.0,56,1,1,1.0
MagaliLimaDev,1,0.05555555555555555,1,0,0.0,0,0,18,0.0
dianakwamboka,0,0.0,0,0,0.0,0,0,100,0.0
andrew1andrew,0,0.0,0,0,0.0,0,0,9,0.0
IvanJahan,0,0.0,0,0,0.0,0,0,3,0.0
ErbosynNurbol,10,0.8333333333333334,4,5,0.4166666666666667,3,0,12,0.0
JonLee9257,0,0.0,0,0,0.0,0,3,5,0.6
FatimaMelo,4,0.11764705882352941,3,15,0.4411764705882353,11,0,34,0.0
VCESalesforce,0,0.0,0,0,0.0,0,0,0,0.0
feven2552,1,0.04,1,1,0.04,1,0,25,0.0
Aakash-Naykude,2,0.03773584905660377,1,2,0.03773584905660377,1,0,53,0.0
yasmin-io,9,0.391304347826087,1,0,0.0,0,0,23,0.0
zzz0105,0,0.0,0,0,0.0,0,0,4,0.0
rimwaka,7,0.4117647058823529,5,1,0.058823529411764705,1,1,17,0.058823529411764705
Develoi89,13,0.52,2,0,0.0,0,0,25,0.0
Usmchurst,0,0.0,0,1,0.02857142857142857,1,0,35,0.0
aliyasincicek,0,0.0,0,0,0.0,0,0,15,0.0
Dmitriy120588,0,0.0,0,0,0.0,0,0,4,0.0
GamingShibaBSC,0,0.0,0,0,0.0,0,0,0,0.0
Ramon-DS,1,0.047619047619047616,1,0,0.0,0,0,21,0.0
EmanMohamed2,2,0.15384615384615385,1,0,0.0,0,0,13,0.0
Devjaymmy,1,0.1,1,0,0.0,0,0,10,0.0
ArexanK,14,0.2413793103448276,2,12,0.20689655172413793,6,0,58,0.0
mahmutyazar,6,0.8571428571428571,6,1,0.14285714285714285,1,0,7,0.0
piyushxcpp,4,0.3076923076923077,2,1,0.07692307692307693,1,0,13,0.0
GustavoCavaretto,1,0.1111111111111111,1,0,0.0,0,0,9,0.0
H4CK-M4N,5,0.5,3,1,0.1,1,0,10,0.0
diorm47,219,2.5764705882352943,10,6,0.07058823529411765,3,1,85,0.011764705882352941
Gi0vana,0,0.0,0,0,0.0,0,0,6,0.0
Ranjit0979,7,0.4666666666666667,2,3,0.2,2,0,15,0.0
CarlaUyemura,0,0.0,0,0,0.0,0,0,20,0.0
Schreibmaschinespricht,0,0.0,0,0,0.0,0,0,0,0.0
aikba666,0,0.0,0,0,0.0,0,0,0,0.0
ajinjl77,0,0.0,0,0,0.0,0,0,1,0.0
HussienSaeed,1,0.05555555555555555,1,0,0.0,0,0,18,0.0
jlegrand-79,6,0.15789473684210525,2,2,0.05263157894736842,1,0,38,0.0
Nelson-Singleton,1,0.014925373134328358,1,0,0.0,0,0,67,0.0
vilo4kaaa,0,0.0,0,0,0.0,0,0,0,0.0
Drinpy,3,0.08108108108108109,3,3,0.08108108108108109,1,0,37,0.0
mokrzel,0,0.0,0,0,0.0,0,0,1,0.0
jhilesyoung,4,0.6666666666666666,3,0,0.0,0,0,6,0.0
ELEMENTFI,19,0.7916666666666666,7,17,0.7083333333333334,6,0,24,0.0
MelodiousWarbler,0,0.0,0,0,0.0,0,0,9,0.0
oguzhancokyilmaz,2,0.08,1,0,0.0,0,0,25,0.0
txrx0031,0,0.0,0,0,0.0,0,0,1,0.0
BethRyan,1,0.2,1,0,0.0,0,0,5,0.0
jnl1128,0,0.0,0,0,0.0,0,0,20,0.0
lopamudra2000,19,0.6551724137931034,4,11,0.3793103448275862,7,0,29,0.0
AndrejaCH,38,1.0555555555555556,26,15,0.4166666666666667,7,2,36,0.05555555555555555
Turmbeoz,1,0.08333333333333333,1,1,0.08333333333333333,1,0,12,0.0
jttilley,1,0.03225806451612903,1,3,0.0967741935483871,2,0,31,0.0
tombruaire,0,0.0,0,0,0.0,0,0,0,0.0
Enginatics,76,38.0,76,62,31.0,62,2,2,1.0
Bora-QA,25,12.5,20,2,1.0,1,1,2,0.5
nina0-0nina,0,0.0,0,0,0.0,0,1,15,0.06666666666666667
euJess,2,0.4,1,0,0.0,0,0,5,0.0
chjy0202,0,0.0,0,0,0.0,0,0,8,0.0
Some-CodingGuy,0,0.0,0,0,0.0,0,0,11,0.0
Laura-Bullek,2,0.0625,2,0,0.0,0,0,32,0.0
Iarkovenko,0,0.0,0,2,0.07407407407407407,1,0,27,0.0
haraprasadhota,25,1.6666666666666667,7,4,0.26666666666666666,2,1,15,0.06666666666666667
ks00919,0,0.0,0,0,0.0,0,0,8,0.0
StaVan28,9,0.5625,2,2,0.125,1,1,16,0.0625
vitomichael,4,0.12903225806451613,2,4,0.12903225806451613,2,0,31,0.0
EdgarAnt,2,0.02,1,1,0.01,1,2,100,0.02
ollienicholson,0,0.0,0,0,0.0,0,0,0,0.0
javsflores,0,0.0,0,0,0.0,0,0,33,0.0
giovannarigolei,0,0.0,0,0,0.0,0,0,18,0.0
Ibrahim-sho,0,0.0,0,0,0.0,0,0,21,0.0
00jongyun00,28,0.3076923076923077,3,0,0.0,0,0,91,0.0
HepoHB,4,0.2857142857142857,2,0,0.0,0,0,14,0.0
moha991,0,0.0,0,0,0.0,0,0,7,0.0
soulfly34,54,7.714285714285714,16,6,0.8571428571428571,4,1,7,0.14285714285714285
nimaprmdi,3,0.07317073170731707,1,6,0.14634146341463414,5,0,41,0.0
codegode23,3,0.07894736842105263,1,0,0.0,0,1,38,0.02631578947368421
herczogzoltan,19,2.111111111111111,9,5,0.5555555555555556,2,0,9,0.0
edward11-vip,0,0.0,0,0,0.0,0,0,3,0.0
soonduqq,0,0.0,0,0,0.0,0,0,4,0.0
furkannkaymaz,72,2.5714285714285716,11,1,0.03571428571428571,1,0,28,0.0
niv-bar,1,0.043478260869565216,1,0,0.0,0,1,23,0.043478260869565216
chideraigwe,0,0.0,0,0,0.0,0,0,2,0.0
Utsar,0,0.0,0,2,0.02531645569620253,1,0,79,0.0
CarlaGRibeiro,2,0.08695652173913043,1,2,0.08695652173913043,1,0,23,0.0
Rumel08,0,0.0,0,0,0.0,0,0,0,0.0
agustinagarciarey,4,0.5,2,4,0.5,3,0,8,0.0
nathantoannguyen,10,0.625,3,2,0.125,2,0,16,0.0
uttampandit,4,0.36363636363636365,3,1,0.09090909090909091,1,0,11,0.0
izabellyml,0,0.0,0,0,0.0,0,0,3,0.0
ioletsgo,11,1.5714285714285714,6,1,0.14285714285714285,1,4,7,0.5714285714285714
shubamwalia,109,13.625,109,75,9.375,75,1,8,0.125
Kimsihwan,1,0.010526315789473684,1,0,0.0,0,0,95,0.0
YeTian-93,11,1.8333333333333333,7,7,1.1666666666666667,5,1,6,0.16666666666666666
AsaOfDiamonds,1,0.01,1,5,0.05,5,0,100,0.0
maobuu,0,0.0,0,0,0.0,0,0,0,0.0
aritradey97,31,0.7560975609756098,13,14,0.34146341463414637,7,0,41,0.0
mvono,27,2.4545454545454546,15,6,0.5454545454545454,4,1,11,0.09090909090909091
RyoJerryYu,132,1.32,78,28,0.28,15,12,100,0.12
bradserlis,2,0.03076923076923077,1,5,0.07692307692307693,2,0,65,0.0
FuzzyRabbit,0,0.0,0,0,0.0,0,0,0,0.0
zhangheng941002,35,3.5,14,10,1.0,7,0,10,0.0
marissabarlaz,6,2.0,4,8,2.6666666666666665,4,0,3,0.0
MrLordSith,3,0.42857142857142855,2,0,0.0,0,1,7,0.14285714285714285
jason967,1,0.02631578947368421,1,0,0.0,0,0,38,0.0
viniciuspolux,0,0.0,0,0,0.0,0,1,18,0.05555555555555555
nicolascouvrat,42,1.4482758620689655,29,12,0.41379310344827586,4,5,29,0.1724137931034483
moyu-yyds,5,0.38461538461538464,3,0,0.0,0,0,13,0.0
Ivan-lan,1,0.034482758620689655,1,32,1.103448275862069,29,0,29,0.0
briemcnally,8,0.18604651162790697,4,0,0.0,0,0,43,0.0
AlirezaMorsali,56,1.6470588235294117,17,7,0.20588235294117646,2,4,34,0.11764705882352941
akyo8,7,0.15555555555555556,2,1,0.022222222222222223,1,0,45,0.0
lovemercybiz,3,0.09090909090909091,1,0,0.0,0,0,33,0.0
marrvins,0,0.0,0,0,0.0,0,0,0,0.0
mayasingh39,0,0.0,0,0,0.0,0,0,8,0.0
firstborg,16,5.333333333333333,9,0,0.0,0,0,3,0.0
papotus,0,0.0,0,0,0.0,0,0,0,0.0
cmourlas,5,1.25,5,9,2.25,9,0,4,0.0
yudhagalang,1,0.07142857142857142,1,0,0.0,0,0,14,0.0
Luke-lujunxian,31,0.8857142857142857,9,1,0.02857142857142857,1,0,35,0.0
silencessss,54,1.542857142857143,10,3,0.08571428571428572,3,0,35,0.0
aluruiz,2,0.125,1,1,0.0625,1,1,16,0.0625
JayOneTheSk8,0,0.0,0,0,0.0,0,0,87,0.0
HeenGhIIT,0,0.0,0,0,0.0,0,0,13,0.0
diprajpatra,741,247.0,740,99,33.0,98,1,3,0.3333333333333333
arifparvez14,2,0.045454545454545456,2,6,0.13636363636363635,5,0,44,0.0
duguiming111,230,15.333333333333334,148,43,2.8666666666666667,22,2,15,0.13333333333333333
inkarnasion,4,0.3333333333333333,1,1,0.08333333333333333,1,0,12,0.0
git-doge,1,0.16666666666666666,1,0,0.0,0,0,6,0.0
markie-dev,68,4.533333333333333,48,19,1.2666666666666666,12,0,15,0.0
ademsas1026,0,0.0,0,3,0.25,3,0,12,0.0
menhood,57,2.0357142857142856,29,12,0.42857142857142855,6,4,28,0.14285714285714285
gafmn,0,0.0,0,0,0.0,0,0,16,0.0
TENTOfficial,55,0.7857142857142857,29,116,1.6571428571428573,24,0,70,0.0
HyperDbgBot,0,0.0,0,1,0.1111111111111111,1,1,9,0.1111111111111111
raktim-ghosh,43,3.0714285714285716,38,12,0.8571428571428571,12,1,14,0.07142857142857142
giancarloC,0,0.0,0,1,0.14285714285714285,1,1,7,0.14285714285714285
kenzs,2,1.0,1,0,0.0,0,0,2,0.0
hashmi7917,3,0.043478260869565216,1,0,0.0,0,0,69,0.0
se-looper,38,6.333333333333333,17,20,3.3333333333333335,5,0,6,0.0
jkchengh,15,2.142857142857143,13,6,0.8571428571428571,6,0,7,0.0
mahdisharifloo,17,0.8095238095238095,2,1,0.047619047619047616,1,0,21,0.0
Wistar777,0,0.0,0,0,0.0,0,2,19,0.10526315789473684
SUAN4423,3,0.1875,2,2,0.125,1,0,16,0.0
eliqwamo,5,0.23809523809523808,3,9,0.42857142857142855,2,0,21,0.0
keisukefujii,50,4.545454545454546,15,3,0.2727272727272727,2,0,11,0.0
andreasdahl1987,69,8.625,38,21,2.625,11,3,8,0.375
samupp2758,1,0.125,1,0,0.0,0,0,8,0.0
RaguRamanTB,4,0.25,2,2,0.125,1,0,16,0.0
SheLovesCode,2,0.15384615384615385,2,0,0.0,0,0,13,0.0
brokolililer,0,0.0,0,0,0.0,0,0,2,0.0
bsumlin,129,9.923076923076923,121,53,4.076923076923077,48,1,13,0.07692307692307693
heavysink,1,0.09090909090909091,1,1,0.09090909090909091,1,0,11,0.0
paulaperoutka,2,0.06060606060606061,2,2,0.06060606060606061,1,0,33,0.0
akshaymittur,1,0.058823529411764705,1,2,0.11764705882352941,1,0,17,0.0
bryanjwong,8,1.6,6,9,1.8,6,1,5,0.2
element-of-surprise,17,0.85,6,3,0.15,1,1,20,0.05
xavierolivares,2,0.03773584905660377,1,1,0.018867924528301886,1,0,53,0.0
st2yang,4,0.36363636363636365,3,3,0.2727272727272727,2,1,11,0.09090909090909091
Surajgaire0,2,0.13333333333333333,1,0,0.0,0,1,15,0.06666666666666667
benjamin-lewandowski,0,0.0,0,0,0.0,0,0,0,0.0
Campbell1695,0,0.0,0,0,0.0,0,0,15,0.0
tjouinrmld,0,0.0,0,0,0.0,0,0,4,0.0
NastyRu,21,0.7,2,2,0.06666666666666667,2,0,30,0.0
seaung,169,2.0609756097560976,13,2,0.024390243902439025,1,20,82,0.24390243902439024
JMantello,0,0.0,0,0,0.0,0,1,3,0.3333333333333333
artistasuave,0,0.0,0,0,0.0,0,0,17,0.0
SamsonHua,5,0.25,1,0,0.0,0,0,20,0.0
marie-lu,4,0.8,4,0,0.0,0,0,5,0.0
Auleen,3,0.1111111111111111,1,0,0.0,0,1,27,0.037037037037037035
codewnw,18,0.46153846153846156,6,3,0.07692307692307693,1,0,39,0.0
LisaTsai,2,0.06896551724137931,1,6,0.20689655172413793,4,0,29,0.0
AnumSheraz,26,1.7333333333333334,19,9,0.6,4,1,15,0.06666666666666667
xaviertobin,0,0.0,0,0,0.0,0,0,0,0.0
lylllcc,54,1.9285714285714286,11,7,0.25,2,0,28,0.0
stxjr,28,9.333333333333334,16,0,0.0,0,0,3,0.0
lecomte,31,3.875,29,6,0.75,6,1,8,0.125
christian-vigh-phpclasses,164,6.074074074074074,127,109,4.037037037037037,95,0,27,0.0
helei2015,1,0.1,1,5,0.5,3,0,10,0.0
qmch,29,4.833333333333333,22,7,1.1666666666666667,6,1,6,0.16666666666666666
FumikiSAMA,6,3.0,6,0,0.0,0,0,2,0.0
pascalschulz,34,2.2666666666666666,32,13,0.8666666666666667,13,0,15,0.0
zsobin,21,4.2,18,841,168.2,586,1,5,0.2
Moonet,14,1.75,7,10,1.25,5,0,8,0.0
becky7,0,0.0,0,1,1.0,1,0,1,0.0
rasky0607,6,0.24,2,2,0.08,1,1,25,0.04
mplsmitch,0,0.0,0,0,0.0,0,0,7,0.0
zhaoxuchunjingshui,0,0.0,0,0,0.0,0,0,1,0.0
jonathanlmartinez,1,0.07142857142857142,1,1,0.07142857142857142,1,0,14,0.0
ionutcalofir,1,0.05,1,3,0.15,2,0,20,0.0
gilangtartila99,1,0.04,1,7,0.28,3,0,25,0.0
mcktr,66,4.4,35,21,1.4,12,1,15,0.06666666666666667
gsabato,13,6.5,12,9,4.5,9,1,2,0.5
JackieZhangdx,700,175.0,597,101,25.25,88,1,4,0.25
eversky,0,0.0,0,0,0.0,0,0,5,0.0
robynbanadera,0,0.0,0,0,0.0,0,0,0,0.0
wajidarshad,48,3.0,28,14,0.875,5,3,16,0.1875
September-9,0,0.0,0,1,0.05555555555555555,1,0,18,0.0
Ranqing,13,0.13,3,7,0.07,1,1,100,0.01
scarlet-glass,15,0.30612244897959184,2,6,0.12244897959183673,1,0,49,0.0
Tocchetto,11,0.22,3,5,0.1,1,0,50,0.0
wowczarek,39,2.7857142857142856,19,19,1.3571428571428572,11,2,14,0.14285714285714285
markygan123,1,0.017241379310344827,1,12,0.20689655172413793,1,2,58,0.034482758620689655
KyleBWilson49,16,0.32653061224489793,2,6,0.12244897959183673,4,0,49,0.0
nathycardoso,0,0.0,0,0,0.0,0,0,5,0.0
JPorts,1,0.06666666666666667,1,0,0.0,0,0,15,0.0
vinit-shah,8,1.1428571428571428,3,1,0.14285714285714285,1,0,7,0.0
Larry-u,20,1.1111111111111112,14,0,0.0,0,2,18,0.1111111111111111
xxgicoxx,86,2.15,9,19,0.475,7,3,40,0.075
SyncChannel,108,6.0,52,26,1.4444444444444444,11,1,18,0.05555555555555555
bugsz,8,0.5714285714285714,4,2,0.14285714285714285,1,0,14,0.0
hyeonson,1,0.0625,1,0,0.0,0,0,16,0.0
SobSharma,1,0.06666666666666667,1,1,0.06666666666666667,1,0,15,0.0
StefanRadusi,2,0.09523809523809523,1,9,0.42857142857142855,4,3,21,0.14285714285714285
KrasimiraGeorgieva,1,0.03333333333333333,1,1,0.03333333333333333,1,0,30,0.0
hughbagan,7,0.3181818181818182,2,5,0.22727272727272727,1,0,22,0.0
DPracht,0,0.0,0,0,0.0,0,0,0,0.0
gbacce,1,0.019230769230769232,1,1,0.019230769230769232,1,0,52,0.0
alexkimin,2,0.02,1,7,0.07,2,4,100,0.04
myibookmoe,2,0.5,2,3,0.75,1,0,4,0.0
schele,3,0.3333333333333333,1,0,0.0,0,0,9,0.0
vpfautz,16,0.5517241379310345,8,6,0.20689655172413793,4,0,29,0.0
Mychellangello,0,0.0,0,2,0.6666666666666666,2,0,3,0.0
grayhildreth,0,0.0,0,1,0.012658227848101266,1,0,79,0.0
a-ridley,13,0.40625,5,9,0.28125,4,0,32,0.0
dli2016,24,1.0434782608695652,5,2,0.08695652173913043,1,0,23,0.0
EMarie128,3,0.2727272727272727,2,0,0.0,0,0,11,0.0
forbearing,137,4.419354838709677,73,44,1.4193548387096775,24,2,31,0.06451612903225806
saeedmehr,20,1.3333333333333333,6,2,0.13333333333333333,2,0,15,0.0
snyk-community,0,0.0,0,0,0.0,0,1,100,0.01
lasemcode,11,0.9166666666666666,4,8,0.6666666666666666,5,0,12,0.0
ElizCarvalho,4,0.05263157894736842,1,1,0.013157894736842105,1,0,76,0.0
drewdt1,1,0.25,1,0,0.0,0,0,4,0.0
Ravid12,3,0.21428571428571427,2,0,0.0,0,0,14,0.0
Rijwandeltax,9,0.6428571428571429,4,8,0.5714285714285714,2,2,14,0.14285714285714285
AmerAlOmari,0,0.0,0,0,0.0,0,0,14,0.0
bedirhancinar,0,0.0,0,0,0.0,0,0,7,0.0
zhangjie000,216,18.0,77,12,1.0,9,0,12,0.0
jill-lee,0,0.0,0,1,0.07692307692307693,1,0,13,0.0
Tazkia,1,0.1,1,1,0.1,1,0,10,0.0
giselaortt,5,0.16666666666666666,3,1,0.03333333333333333,1,4,30,0.13333333333333333
jackstenglein,45,0.9782608695652174,26,97,2.108695652173913,47,5,46,0.10869565217391304
waltandmartha,0,0.0,0,1,0.0625,1,0,16,0.0
cristian-mattarei,78,7.8,75,18,1.8,18,1,10,0.1
Lyyoness,46,3.2857142857142856,32,11,0.7857142857142857,7,1,14,0.07142857142857142
AhmedKorwash,14,0.875,4,3,0.1875,1,0,16,0.0
azat-d,19,4.75,19,5,1.25,5,0,4,0.0
yotsaphonSutweha,5,0.08333333333333333,2,0,0.0,0,0,60,0.0
antoineguillory,5,0.2631578947368421,3,3,0.15789473684210525,3,0,19,0.0
paleotronic,184,30.666666666666668,76,16,2.6666666666666665,9,3,6,0.5
vickswift,10,0.29411764705882354,4,9,0.2647058823529412,3,0,34,0.0
againxx,44,0.8461538461538461,17,10,0.19230769230769232,3,0,52,0.0
Irynavb,1,0.03225806451612903,1,0,0.0,0,0,31,0.0
QiLinJane,6,0.6,4,8,0.8,4,0,10,0.0
davidinfante,37,1.5416666666666667,28,10,0.4166666666666667,7,1,24,0.041666666666666664
lwsong,4,1.3333333333333333,4,0,0.0,0,0,3,0.0
kselkowitz,16,1.4545454545454546,4,9,0.8181818181818182,2,3,11,0.2727272727272727
htangsmart,72,4.235294117647059,45,54,3.176470588235294,30,5,17,0.29411764705882354
DianaVashti,7,0.14285714285714285,4,34,0.6938775510204082,9,0,49,0.0
matthewxing1,2,0.4,1,0,0.0,0,0,5,0.0
leonardopaganelli,3,0.14285714285714285,1,0,0.0,0,0,21,0.0
imhighoncoffee,28,0.8235294117647058,22,45,1.3235294117647058,24,1,34,0.029411764705882353
gunaya,2,0.06060606060606061,1,1,0.030303030303030304,1,0,33,0.0
bogdantarasenkozp,1,0.043478260869565216,1,0,0.0,0,2,23,0.08695652173913043
leah-h,0,0.0,0,0,0.0,0,0,5,0.0
vschs007,47,0.47,44,59,0.59,57,2,100,0.02
rayd1893,0,0.0,0,1,0.041666666666666664,1,0,24,0.0
LewBr,13,0.5909090909090909,5,10,0.45454545454545453,4,0,22,0.0
npq7721,22,0.4583333333333333,6,72,1.5,27,0,48,0.0
carpetofgreenness,1,0.038461538461538464,1,1,0.038461538461538464,1,0,26,0.0
PeteCookeAtDMU,0,0.0,0,0,0.0,0,0,7,0.0
Scaleframe,12,0.5714285714285714,4,2,0.09523809523809523,1,0,21,0.0
AmmarYasserHassan,8,2.0,3,5,1.25,3,2,4,0.5
tomateos,0,0.0,0,0,0.0,0,0,13,0.0
vxwong,140,46.666666666666664,139,68,22.666666666666668,68,1,3,0.3333333333333333
kimlan1510,8,0.08888888888888889,3,2,0.022222222222222223,1,0,90,0.0
yangxiaoyu98,1,0.1,1,1,0.1,1,0,10,0.0
eraser5th,50,0.8928571428571429,4,1,0.017857142857142856,1,1,56,0.017857142857142856
End-Dev-web,29,1.2083333333333333,19,21,0.875,13,1,24,0.041666666666666664
brunocallachi,0,0.0,0,0,0.0,0,0,2,0.0
IIITSurat,0,0.0,0,0,0.0,0,0,0,0.0
thaismsb,0,0.0,0,1,0.025,1,0,40,0.0
pstory721,5,0.5555555555555556,2,0,0.0,0,0,9,0.0
JanainaGarbugio,1,0.037037037037037035,1,3,0.1111111111111111,2,0,27,0.0
vincentbarboza,4,0.2857142857142857,1,0,0.0,0,1,14,0.07142857142857142
rolerusher,1,1.0,1,0,0.0,0,0,1,0.0
vivitc,4,0.14285714285714285,1,8,0.2857142857142857,4,0,28,0.0
Knkumarasinghe,0,0.0,0,0,0.0,0,0,11,0.0
rafamendes9,16,1.2307692307692308,3,0,0.0,0,0,13,0.0
Eutardigrada,7,0.875,2,0,0.0,0,0,8,0.0
TonyStone31,16,0.16,8,5,0.05,2,1,100,0.01
kwakkyunghee,0,0.0,0,2,0.02247191011235955,1,0,89,0.0
BurakErenCatal,8,1.0,3,0,0.0,0,0,8,0.0
mluizac,1,0.1,1,0,0.0,0,0,10,0.0
athirson-santos,13,0.6190476190476191,2,1,0.047619047619047616,1,0,21,0.0
Joelmalima,1,0.07142857142857142,1,0,0.0,0,0,14,0.0
yuyunas,0,0.0,0,0,0.0,0,0,1,0.0
LaiseSilva,4,0.125,2,0,0.0,0,0,32,0.0
Ritika-Pandey01,1,0.038461538461538464,1,0,0.0,0,0,26,0.0
huntandhackett,970,88.18181818181819,549,100,9.090909090909092,49,6,11,0.5454545454545454
UvinduRajapakshe,110,2.0,8,185,3.3636363636363638,40,3,55,0.05454545454545454
kiyoungkim1,430,71.66666666666667,394,59,9.833333333333334,51,2,6,0.3333333333333333
stefandreyer,226,12.555555555555555,140,42,2.3333333333333335,25,11,18,0.6111111111111112
alex-hhh,723,27.807692307692307,372,108,4.153846153846154,24,7,26,0.2692307692307692
jeremyxu2010,276,3.4936708860759493,119,110,1.3924050632911393,36,6,79,0.0759493670886076
Babyyumy,0,0.0,0,0,0.0,0,0,16,0.0
AlmondBreez3,2,0.06060606060606061,2,7,0.21212121212121213,4,1,33,0.030303030303030304
Waboodoo,1886,209.55555555555554,1719,170,18.88888888888889,142,6,9,0.6666666666666666
zhoushiwei,271,2.71,234,115,1.15,110,1,100,0.01
michaelmang,248,3.701492537313433,28,141,2.1044776119402986,28,7,67,0.1044776119402985
YustantiMuji,9,0.6428571428571429,2,3,0.21428571428571427,2,1,14,0.07142857142857142
DaaeChristine,0,0.0,0,0,0.0,0,1,1,1.0
ESP32Async,785,196.25,609,160,40.0,102,4,4,1.0
balajikris,2,0.029411764705882353,1,4,0.058823529411764705,2,0,68,0.0
whiskeysierra,47,1.0444444444444445,18,11,0.24444444444444444,4,4,45,0.08888888888888889
Maru-zhang,810,17.608695652173914,360,207,4.5,94,5,46,0.10869565217391304
feh-franc0,3,0.03,1,1,0.01,1,3,100,0.03
Sukanyasingh3,88,2.75,6,13,0.40625,4,5,32,0.15625
MuhammadSabah,52,0.52,36,16,0.16,9,3,100,0.03
DougSig,6,0.6,3,1,0.1,1,0,10,0.0
hamidmomivand73,0,0.0,0,0,0.0,0,1,1,1.0
yongqyu,689,21.53125,175,211,6.59375,59,5,32,0.15625
7541-Algoritmos-y-programacion-2,33,4.125,31,10,1.25,5,1,8,0.125
thanhluan73,2,0.3333333333333333,1,0,0.0,0,0,6,0.0
benmoshe,34,2.125,12,85,5.3125,55,2,16,0.125
mbjelonic,3,1.5,3,2,1.0,2,0,2,0.0
wbpowell328,378,75.6,367,158,31.6,155,3,5,0.6
forkercat,135,2.872340425531915,46,14,0.2978723404255319,3,11,47,0.23404255319148937
Abyravka90,9,0.17307692307692307,3,15,0.28846153846153844,13,3,52,0.057692307692307696
pavlobaron,302,6.425531914893617,97,106,2.25531914893617,34,0,47,0.0
amychurchwell,3,0.03,2,0,0.0,0,1,100,0.01
ajaytech,124,2.1379310344827585,52,125,2.1551724137931036,43,3,58,0.05172413793103448
steffahn,45,0.9375,23,5,0.10416666666666667,2,9,48,0.1875
liferay-continuous-integration,2,0.06666666666666667,1,2,0.06666666666666667,2,1,30,0.03333333333333333
natecavanaugh,98,1.6610169491525424,28,52,0.8813559322033898,9,1,59,0.01694915254237288
nidup,106,1.5142857142857142,25,24,0.34285714285714286,6,2,70,0.02857142857142857
sdierauf,9,0.09,2,7,0.07,6,2,100,0.02
arthurcarneiro1,22,0.4,3,0,0.0,0,15,55,0.2727272727272727
quacktwins,0,0.0,0,0,0.0,0,0,0,0.0
fcorowe,140,1.7721518987341771,42,39,0.4936708860759494,14,7,79,0.08860759493670886
HELLBOY017,153,3.558139534883721,81,107,2.488372093023256,56,5,43,0.11627906976744186
tsahil01,50,0.5,7,10,0.1,2,14,100,0.14
jcsmileyjr,16,0.16,3,5,0.05,2,1,100,0.01
ricklupton,1185,12.34375,462,295,3.0729166666666665,89,10,96,0.10416666666666667
szetszwo,0,0.0,0,3,0.375,1,2,8,0.25
jacobtoye,94,4.2727272727272725,68,40,1.8181818181818181,28,1,22,0.045454545454545456
SadatHossain01,20,0.7142857142857143,6,2,0.07142857142857142,1,4,28,0.14285714285714285
IgnorantGuru,855,50.294117647058826,521,159,9.352941176470589,78,7,17,0.4117647058823529
yunyoung1819,2,0.02631578947368421,1,3,0.039473684210526314,1,7,76,0.09210526315789473
fhereduardo90,23,1.3529411764705883,7,6,0.35294117647058826,6,0,17,0.0
fazo96,469,5.453488372093023,220,56,0.6511627906976745,18,7,86,0.08139534883720931
intellij-rust,4642,515.7777777777778,4534,420,46.666666666666664,386,2,9,0.2222222222222222
bobo6891,0,0.0,0,0,0.0,0,0,6,0.0
fadilsflow,18,0.18181818181818182,8,7,0.0707070707070707,2,39,99,0.3939393939393939
muhammedshahinshapottayil,2,0.08695652173913043,1,2,0.08695652173913043,1,0,23,0.0
dipespandey,3,0.08333333333333333,1,1,0.027777777777777776,1,3,36,0.08333333333333333
wadearnold,20,2.0,10,3,0.3,2,1,10,0.1
HasanHuseyinDemir,13,0.2826086956521739,2,0,0.0,0,0,46,0.0
andrewhsu,4,0.07547169811320754,3,1,0.018867924528301886,1,1,53,0.018867924528301886
